menu_code,restaurant_code,name,price,description
MEN0952,RES0043,4종세트,28000.0,광어 + 멍게 + 회무침 + 새우튀김
MEN0953,RES0043,줄돔,49000.0,
MEN0954,RES0043,연어,23000.0,
MEN0955,RES0043,황금세트,55000.0,광어 +우럭 + 연어 + 계절활어 + 멍게 + 가리비 + 낙지+ 새우튀김이 나오는 세트메뉴입니다.
MEN0956,RES0043,황금 특선,45000.0,광어 + 우럭 + 연어 + 멍게 + 회무침 + 새우튀김이 나오는 세트메뉴입니다.
MEN0957,RES0043,세꼬시 세트,35000.0,줄돔 + 우럭 + 도다리 이가 나오는 세트메뉴입니다.
MEN0958,RES0043,광어회(중),24000.0,매일현지직송으로 오는 신선한활어회
MEN0959,RES0043,광어회 (대),32000.0,
MEN0960,RES0043,우럭 (중),26000.0,
MEN0961,RES0043,우럭 (대),35000.0,
MEN0962,RES0043,참돔 (1kg),39000.0,
MEN0963,RES0043,참돔 (1.5kg),57000.0,
MEN0964,RES0043,농어 (1kg),39000.0,
MEN0965,RES0043,농어(1.5kg),57000.0,
MEN0966,RES0045,로제 닭.쭈,22900.0,
MEN0967,RES0045,치즈 불 막창,22900.0,
MEN0968,RES0045,페스츄리 페퍼로니 피자,14000.0,
MEN0969,RES0045,유린기,16000.0,
MEN0970,RES0045,오징어 골뱅이 쫄면,25900.0,
MEN0971,RES0045,바지락 칼국수,14900.0,
MEN0972,RES0045,발리다 바베큐 플래터,32900.0,
MEN0973,RES0045,발리다튀김플래터,29900.0,
MEN0974,RES0046,조개탕,12000.0,
MEN0975,RES0046,조기매운탕,12000.0,
MEN0976,RES0046,생고기김치찌개,12000.0,
MEN0977,RES0046,꽁치김치찌개,12000.0,
MEN0978,RES0046,스팸김치찌개,12000.0,
MEN0979,RES0046,닭볶음탕,20000.0,
MEN0980,RES0046,매운닭발,11000.0,
MEN0981,RES0046,꼼장어,12000.0,
MEN0982,RES0046,껍데기,11000.0,
MEN0983,RES0046,오돌뼈,11000.0,
MEN0984,RES0047,고추장찌개,18000.0,
MEN0985,RES0047,우삼겹야끼소바,18000.0,"우삼겹,야채,숙주등을 수제 야키소바소스로 볶은후  토핑으로 계란후라이,가스오부시. 송송파,생강채를 서빙합니다"
MEN0986,RES0047,굴라쉬(2인분),23000.0,"소고기 ,양파, 마늘, 파프리카 토마토. 빵"
MEN0987,RES0047,모듬튀김,23000.0,"왕새우 2마리,팽이버섯,꽈리고추,연근, 가지.  단호박등 제철야채 2개씩"
MEN0988,RES0047,시사모+새우튀김,22000.0,"시사모(열빙어) 7마리
새우 3마리+청양마요+와사비간장"
MEN0989,RES0047,해산물토마토스파게티탕,20000.0,"바지락과 오징어 등 여러 해산물과 스파게티,토마토가 들어간 매콤한  술안주겸 한끼식사로도   가능한 음식입니다"
MEN0990,RES0047,매콤낙지우동볶음,18000.0,
MEN0991,RES0047,해물+고기 시오 야끼소바,20000.0,
MEN0992,RES0047,바지락술찜,18000.0,"바지락500그램,대파,청양고추"
MEN0993,RES0047,다시마끼,15000.0,부드럽고 달달한 일본식 계란말이
MEN0994,RES0047,깐쇼새우,18000.0,튀긴새우9마리와 새콤.달콤.매콤한 양념으로 볶은 음식으로 기본적으로맵다는 라면보다 좀더 강하게 조리하고 있으나 맵기조절가능합니다
MEN0995,RES0047,튀김 만두(1인분),6000.0,얇은 피만두로 튀긴 만두 8개로 식사대용겸 간식입니다.
MEN0996,RES0047,제육볶음,18000.0,"돼지고기350그램과 양배추,대파,당근등을  수제양념으로  볶은 음식."
MEN0997,RES0047,명란버터구이,12000.0,"명란버터구이,오이슬라이스,청양간장마요네즈"
MEN0998,RES0047,밥1공기,1000.0,햇쌀220그램
MEN0999,RES0047,계란후라이 1알(왕란1알후라이),1000.0,
MEN1000,RES0047,계란과 밥1공기(2000),2000.0,햇밥220그램과 왕란1알
MEN1001,RES0047,칠성사이다(제로),2000.0,
MEN1002,RES0047,칠성사이다,2000.0,
MEN1003,RES0047,펩시콜라(제로),2000.0,
MEN1004,RES0047,코카콜라,2000.0,
MEN1005,RES0047,코카콜라(제로),2000.0,
MEN1006,RES0047,캐나다 드라이 토닉워터(1캔250CC),1000.0,하이볼용이나 탄산수로 음용가능
MEN1007,RES0047,해물 시오 야끼소바,18000.0,해산물과  풍부한야채구성ㅡ일반적인야끼소바맛보다 담백한 맛을 윈하는 분들은 소금을 베이스로한  기름기적은 해물시오를   추천합니다
MEN1008,RES0047,면추가,3000.0,
MEN1009,RES0047,밤호박고구마맛탕,6000.0,
MEN1010,RES0047,국물오뎅탕,6000.0,매운맛과 보통선택 가능합니다 요청사항부택드립니다
MEN1011,RES0047,부타노가쿠니(돈삼겹살 조림),18000.0,"돈삼겹살300그램,포고버섯1.,계란.무,꽈리고추,가지포함하여 650그램정도입니다"
MEN1012,RES0047,부채살투움바로제파스타,18000.0,"부채살120그램정도,투움바로제파스타. 피클"
MEN1013,RES0047,김치볶음밥,10000.0,백미300그램 수제김치150그램 왕란 80그램소스등 650그램으로 매운맛 좋아하시면 요청사항 에 적어주세요. 기본 김치볶음밥맛입니다
MEN1014,RES0047,갈비맛탕수육(2인분),21000.0,돈목심을 갈비양념으로 24시간숙성후 국내산 전분으로 튀겨낸 후 수제 탕수소스와 야채를 함께 봌아낸 음식.
MEN1015,RES0047,갈비맛탕수육 소(1인분),12000.0,돈목심을 갈비양념으로 24시간 숙성후 국내산 전분으로 튀겨 수제소스와 야채등을 볶아 낸 음식.
MEN1016,RES0047,삼겹살김치찜,18000.0,"네덜랜드 삼겹살 140내외 ,국산김치찜400그램,대파"
MEN1017,RES0048,참치김밥,5300.0,
MEN1018,RES0048,더블치즈김밥,4800.0,
MEN1019,RES0048,야채김밥,3800.0,
MEN1020,RES0048,에그롤김밥,4800.0,
MEN1021,RES0048,뚝배기 떡볶이,,
MEN1022,RES0048,왕돈까스,,
MEN1023,RES0048,떡라면,,
MEN1024,RES0049,소곱창 (200g),25000.0,소곱창구이
MEN1025,RES0049,모듬 (200g),25000.0,"곱창 100g 대창 50g 막창 50g
(염통은 서비스로 넉넉히 들어갑니다~)"
MEN1026,RES0049,대창 (200g),25000.0,
MEN1027,RES0049,막창 (200g),25000.0,
MEN1028,RES0049,염통 (150g),15000.0,
MEN1029,RES0049,해물순두부전골{추가시},15000.0,"탕은 기본으로 나가며, 추가시 비용입니다."
MEN1030,RES0049,날치알볶음밥,3000.0,
MEN1031,RES0049,치즈추가(볶음밥),2000.0,
MEN1032,RES0049,김가루 주먹밥,2000.0,
MEN1033,RES0050,라볶이 set 3 꼬마야채김밥+라볶이,10000.0,매콤달콤한 소스가 쏙 밴 라면 사리와 아삭한 채소가 가득찬 야채꼬마김밥을 소스에 찍먹드세요
MEN1034,RES0050,라볶이 set 2 꼬마스팸+라볶이,10000.0,익숙해서 더 무서운 그맛 스팸과 라볶이의 치명적인 만남 아이 어른들도 좋아하는 단짠세트^^
MEN1035,RES0050,참치김밥,5500.0,아이 어른모두에게 사로잡힌 맛^^
MEN1036,RES0050,스팸김밥,5500.0,부드럽고 두툼한 계란과 환상적인 야채와 조합을 이룬 스팸^^
MEN1037,RES0050,묵은지참치김밥,6000.0,국내산 묵은지 김치와 참치의 만남^^ 고유부는 국내산 김치만을 사용합니다
MEN1038,RES0050,고김밥,5000.0,기본 야채에 살짝 매콤 어묵이 들어간 김밥입니다
MEN1039,RES0050,타코대왕유부초밥,3700.0,오독오독 톡 쏘는 최상품의 타코와 와사비의 조합^^
MEN1040,RES0050,참치대왕유부초밥,3500.0,아이 어른 모두의 입맛에 맞춘 참치마요 유부초밥^^
MEN1041,RES0050,크래미대왕유부초밥,3500.0,게살 크래미와 야채를 곁들인 유부초밥 ^^
MEN1042,RES0050,날치알,3700.0,한번 물면 알이 톡톡~~ 토도독^^
MEN1043,RES0050,구운연어대왕유부초밥,3900.0,당일 손질한 싱싱한 연어를 토치에 구워 타르타르 소스를 올린 맛이 일품인 구운연어^^
MEN1044,RES0050,불고기대왕유부초밥,3800.0,불닭소스 토핑으로 매콤한맛^^
MEN1045,RES0050,라볶이 set 1 기본2알+라볶이,10000.0,라볶이의 매운맛을 달콤하고 촉촉한 유부초밥이 부드럽게 질리지 않고 맛있게 즐길수 있는맛
MEN1046,RES0050,우삼겹대왕유부초밥,3800.0,달콤함이 곁들어진 맛 한번 먹어보면 홀딱 반한 맛^^
MEN1047,RES0050,생연어대왕유부초밥,3900.0,슈페리어 등급의 노르웨이산 당일 손질한 일등급 싱싱한 면어^^
MEN1048,RES0050,육회대왕유부초밥,3900.0,쫄깃한 육회의 풍미와 식감의 깊은맛^^
MEN1049,RES0050,기본유부초밥 2pc,3600.0,토핑없는 단백한 맛^^
MEN1050,RES0050,라볶이,7500.0,중독성이 강한 매콤한 라볶이
MEN1051,RES0050,꼬마스팸김밥,3000.0,부드러운 달걀지단과 짭조름한 스팸의 조화로운 만남
MEN1052,RES0050,꼬마야채김밥,3000.0,작지만 꽉 찬 한 입
MEN1053,RES0050,밀떡볶이 2인분,10000.0,쫄깃한 밀떡에 매콤한 맛이 일품
MEN1054,RES0050,컵라면 (소컵),2000.0,
MEN1055,RES0050,"C세트:우동,참치.크레미",12000.0,
MEN1056,RES0050,"B세트:기본,불고기.참치,날치알",11000.0,
MEN1057,RES0050,"A세트; 기본,날치알,크래미,참치",11000.0,
MEN1058,RES0051,아메리카노,,
MEN1059,RES0052,낙지쌈밥(2인이상),16000.0,
MEN1060,RES0052,제육쌈밥(2인이상),14000.0,
MEN1061,RES0052,청국장,10000.0,
MEN1062,RES0052,콩비지,10000.0,
MEN1063,RES0052,김치찌개,9000.0,
MEN1064,RES0052,된장찌개,9000.0,
MEN1065,RES0052,순두부찌개,9000.0,
MEN1066,RES0052,냉면,9000.0,
MEN1067,RES0052,닭도리탕,35000.0,
MEN1068,RES0052,동태전골(대),35000.0,
MEN1069,RES0052,동태전골(중),30000.0,
MEN1070,RES0052,생삼겹살,18000.0,
MEN1071,RES0052,불낙전골(2인이상),18000.0,
MEN1072,RES0052,버섯생불고기(2인),18000.0,
MEN1073,RES0052,오징어쌈밥(2인이상),15000.0,
MEN1074,RES0052,영양돌솥밥,11000.0,
MEN1075,RES0052,오징어볶음,11000.0,
MEN1076,RES0052,시골보리밥,11000.0,
MEN1077,RES0052,갈치조림,7000.0,
MEN1078,RES0052,제육볶음,10000.0,
MEN1079,RES0052,뚝배기불고기,11000.0,
MEN1080,RES0053,오징어오봉집스페셜,58000.0,
MEN1081,RES0053,낙지오봉집스페셜,59000.0,
MEN1082,RES0053,보쌈정식,12000.0,
MEN1083,RES0053,바지락칼국수,9000.0,2인이상 주문가능
MEN1084,RES0053,직화오돌뼈 주먹밥,17000.0,
MEN1085,RES0053,쫀득편육,14000.0,
MEN1086,RES0053,먹태,15000.0,
MEN1087,RES0053,부추전,12000.0,
MEN1088,RES0053,김치전,12000.0,
MEN1089,RES0053,쟁반막국수,9000.0,
MEN1090,RES0053,얼큰낙지전골,32000.0,
MEN1091,RES0053,매생이연포탕,32000.0,연포탕+칼국수
MEN1092,RES0053,오봉집보쌈(소),33000.0,
MEN1093,RES0053,오봉집보쌈(중),38000.0,
MEN1094,RES0053,오봉집보쌈(대),44000.0,
MEN1095,RES0053,불매운맛 낙지볶음,14000.0,2인이상 주문가능
MEN1096,RES0053,직화오징어볶음,13000.0,2인이상 주문가능
MEN1097,RES0053,직화제낙볶음,14000.0,2인이상 주문가능
MEN1098,RES0055,[주문폭발]셀프마라탕(중(2~3인)900g),18000.0,골라먹는 마라탕
MEN1099,RES0055,[주문폭발]셀프마라탕(대(3~4인)1200g),24000.0,골라먹는 마라탕
MEN1100,RES0055,[불맛일품]셀프마라샹궈(마라볶음)(대(3~4인)1200g),35000.0,골라먹는 마라샹궈
MEN1101,RES0055,[불맛일품]셀프마라샹궈(마라볶음)(특대(4~5인)1500g),44000.0,골라먹는 마라샹궈
MEN1102,RES0055,[새콤달콤]꿔바로우(소),12900.0,
MEN1103,RES0055,[새콤달콤]꿔바로우(대),15900.0,
MEN1104,RES0055,[마라단짝]계란새우볶음밥,8000.0,
MEN1105,RES0055,공기밥,1000.0,
MEN1106,RES0055,코카콜라(355ml),2000.0,
MEN1107,RES0055,칠성사이다(355ml),2000.0,
MEN1108,RES0055,빙홍차(500ml),3000.0,중국음료
MEN1109,RES0055,차파이(복숭아우룽차)(500ml),3000.0,
MEN1110,RES0055,[주문폭발]셀프마라탕(특대(4~5인)1600g),32000.0,골라먹는 마라탕
MEN1111,RES0055,삥탕쉐리(배쥬스)(500m l),3000.0,
MEN1112,RES0055,팹시제로(355ml),2000.0,
MEN1113,RES0055,[주문폭발]셀프마라탕(소(1~2인)600g),12000.0,골라먹는 마라탕
MEN1114,RES0055,[대한민국대표마라탕]기본마라탕(중(2~3인)900g),18000.0,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
MEN1115,RES0055,[대한민국대표마라탕]기본마라탕(대(3~4인)1200g),24000.0,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
MEN1116,RES0055,[대한민국대표마라탕]기본마라탕(특대(4~5인)1600g),32000.0,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
MEN1117,RES0055,[대한민국대표마라탕]기본마라탕(소(1~2인)600g),12000.0,"기본마라탕은 각종재료 골고루 랜덤으로 담아드립니다.
모든 재료가 다 들어가지 않을수도 있습니다.
선호하시는 재료가 있으시면 요청사항에 적어주시는 센스.
(고기제외,꼬치제외,공기밥별도)"
MEN1118,RES0055,[불맛일품]셀프마라샹궈(마라볶음)(중(2~3인)900g),26000.0,골라먹는 마라샹궈
MEN1119,RES0055,[불맛일품]셀프마라샹궈(마라볶음)(소(1~2인)600g),18000.0,골라먹는 마라샹궈
MEN1120,RES0056,시선 모듬사시미,36900.0,"광어,도미,연어,육사시미로 구성된 시선 사시미를 모두 맛볼수있는 메뉴"
MEN1121,RES0056,소고기스끼야끼(소유),19900.0,소고기와 야채를 소유육수에 끓여먹는 일본식 샤브샤브
MEN1122,RES0056,도쿄스테이크(한우),19900.0,한국 상륙한 추스테이크 재현!!
MEN1123,RES0056,유부김치우동,10900.0,시선 대표 해장메뉴!!
MEN1124,RES0056,게살계란탕,9900.0,시원한 육수와 게살의 완벽한 조화
MEN1125,RES0056,해물치즈떡볶이,11900.0,해물을 센 불에 볶아 불 맛을 낸 떡볶이에 치즈왕창토핑
MEN1126,RES0056,철판스끼야끼,11900.0,특제소스를 곁들인 소고기와 야채볶음
MEN1127,RES0056,시선 모듬꼬치 8종,18900.0,시선 대표 꼬치메뉴
MEN1128,RES0056,간사이오뎅탕,19900.0,일본 오뎅이 듬뿍 들어간 시원하고 진한 전골
MEN1129,RES0056,항정수육스지전골,24900.0,수비드한 항정살과 스지를 넣은 담백한 전골
MEN1130,RES0056,눈꽂살일품구이,23900.0,1+ 한우와 야채의 완벽한 조화
MEN1131,RES0056,소고기 한우대창나베(소유),18900.0,한우대창과 소고기를 소유육수에 끓여먹는 얼큰한 나베
MEN1132,RES0056,한우 1+ 육회&육사시미,29900.0,육회와 육사시미 중에 고민이시라면 강추!
MEN1133,RES0056,한우 1+ 육사시미,24900.0,
MEN1134,RES0056,한우 1+ 육회,23900.0,
MEN1135,RES0056,크림치즈 연어사시미,18900.0,비법 숙성법으로 맛들인 연어와 크림치즈의 조화
MEN1136,RES0056,한우 1+ 육회&연어,27900.0,비법 연어와 한우 육회를 같이 즐길 수 있는 메뉴
MEN1137,RES0056,광어사시미,24900.0,하루 숙성을 거친 신선한 광어회
MEN1138,RES0057,NEW 부추고기순대(중),9000.0,향긋한 부추와 고기를 가득 채워 부드럽고 담백하게 즐길 수 있는 메뉴
MEN1139,RES0057,시래기순대국,12000.0,부드럽게 삶은 강원도 시래기로 끓여내 더욱 구수하고 시원한 순대국
MEN1140,RES0057,순대소곱창전골,30000.0,푸짐한 소고기 내장과 신선한 야채가 어우러져 시원하고 진한 전골
MEN1141,RES0057,뼈해장국,11000.0,얼큰한 국물과 푸짐한 고기살이 일품인 뼈 해장국
MEN1142,RES0057,소갈비탕,14000.0,부드러운 소갈비에 몸에 좋은 약재를 넣어 정성스럽게 끓인 갈비탕
MEN1143,RES0057,큰맘내장국밥,12000.0,"담백, 고소, 쫄깃함을 다양하게 느낄 수 있는 곱창, 오소리감투, 염통이 가득한 푸짐한 내장국밥"
MEN1144,RES0057,소내장탕,12000.0,푸짐한 소고기 내장과 콩나물이 어우러져 시원하고 진한 소내장탕
MEN1145,RES0057,황태해장국,10000.0,씹을수록 고소한 황태와 신선한 콩나물이 만나 속이 시원해지는 황태 해장국
MEN1146,RES0057,소머리곰탕,12000.0,장시간 우려낸 사골 국물에 소머릿고기를 넣고 끓인 소머리 곰탕
MEN1147,RES0057,공깃밥,1000.0,
MEN1148,RES0057,라면,2000.0,
MEN1149,RES0057,청양고추(토핑) 추가,1000.0,
MEN1150,RES0057,큰맘순대국,11000.0,묵직하면서도 자극적이지 않은 진한 육수에 갖은 재료를 가득 채워 얼큰하고 시원한 대표 순대국
MEN1151,RES0057,편마늘 추가,1000.0,
MEN1152,RES0057,깍두기 추가,1000.0,
MEN1153,RES0057,김치 추가,1000.0,
MEN1154,RES0057,코카콜라 355ml,2000.0,
MEN1155,RES0057,칠성사이다 355ml,2000.0,
MEN1156,RES0057,환타(파인맛) 355ml,2000.0,
MEN1157,RES0057,펩시제로 355ml,2000.0,
MEN1158,RES0057,칠성사이다 (제로) 355ml,2000.0,
MEN1159,RES0057,탐스제로 355ml,2000.0,
MEN1160,RES0057,탐스제로 500ml,2000.0,
MEN1161,RES0057,큰맘양선지해장국,12000.0,"깊고 진한 고기 육수의 감칠맛과 부드러운 선지와 양, 얼큰한 양념 다데기가 어우러진 제주식 해장국"
MEN1162,RES0057,순대국,10000.0,담백한 육수에 푸짐한 고기와 순대가 가득한 큰맘의 대표메뉴 순대국
MEN1163,RES0057,육개장순대국,10000.0,"얼큰한 육개장과 순대국의 만남, 육개장 순대국"
MEN1164,RES0057,토종순대 (중),9000.0,야채가 듬뿍 들어간 피순대
MEN1165,RES0057,토종순대(대),12000.0,야채가 듬뿍 들어간 피순대
MEN1166,RES0057,NEW 부추고기순대(대),12000.0,향긋한 부추와 고기를 가득 채워 부드럽고 담백하게 즐길 수 있는 메뉴
MEN1167,RES0057,순대모듬수육,27000.0,부드럽고 담백한 돼지 모듬 부위와 큰맘 특제 순대를 푸짐하게 즐길 수 있는 모듬수육세트
MEN1168,RES0058,오마카세초밥,13900.0,12ps
MEN1169,RES0058,모듬초밥,11900.0,11ps
MEN1170,RES0058,연어,4200.0,3ps
MEN1171,RES0058,구운연어,4500.0,3ps
MEN1172,RES0058,장어,4500.0,3ps
MEN1173,RES0058,백미새우,3900.0,3ps
MEN1174,RES0058,간장새우,4200.0,3ps
MEN1175,RES0058,초새우,4500.0,3ps
MEN1176,RES0058,계란,3300.0,3ps
MEN1177,RES0058,유부,3300.0,3ps
MEN1178,RES0058,대왕유부초밥,3000.0,1ps
MEN1179,RES0058,연어회사시미,20500.0,12p
MEN1180,RES0058,패밀리초밥,25900.0,24ps
MEN1181,RES0058,모듬회사시미,24900.0,16ps
MEN1182,RES0058,생연어,3000.0,1p / 3p/ 5p
MEN1183,RES0058,연어홀스레디쉬,3500.0,1p / 3p/ 5p
MEN1184,RES0058,연어타다끼,3500.0,1p / 3p/ 5p
MEN1185,RES0058,그릴소고기,3000.0,1p / 3p/ 5p
MEN1186,RES0058,갈릭새우,3500.0,1p / 3p/ 5p
MEN1187,RES0058,명란직화새우,3500.0,1p / 3p/ 5p
MEN1188,RES0058,그릴새우,3000.0,1p / 3p/ 5p
MEN1189,RES0058,그릴가리비,3000.0,1p / 3p/ 5p
MEN1190,RES0058,타코와사비,3500.0,1p / 3p/ 5p
MEN1191,RES0058,연어초밥,13900.0,10ps
MEN1192,RES0058,참치마요,3000.0,1p / 3p/ 5p
MEN1193,RES0058,광어초밥,14900.0,10ps
MEN1194,RES0058,광어연어초밥,14900.0,10ps
MEN1195,RES0058,모듬새우초밥,11900.0,10ps
MEN1196,RES0058,모듬그릴초밥,14900.0,10ps
MEN1197,RES0058,소고기그릴초밥,13900.0,10ps
MEN1198,RES0058,광어,4900.0,3ps
MEN1199,RES0059,크리스피치킨,15900.0,모든 사람의 입맛에 맞는 담백하고 바삭바삭한 치킨
MEN1200,RES0059,양념치킨,17500.0,호치킨만의 소스로 맛을 낸 매콤 달콤한 치킨
MEN1201,RES0059,파닭,19500.0,알싸한 파와 톡 쏘는 겨자소스가 입맛을 자극하는 크리스피 치킨
MEN1202,RES0059,로스트치킨,15900.0,육즙이 살아있는 오븐구이 웰빙치킨
MEN1203,RES0059,매직 핫 로스트,16900.0,핫시즈닝을 입혀 오븐에 구운 매콤한 로스트 치킨
MEN1204,RES0059,청양바베큐로스트,17900.0,청양숫불바베큐 소스로 볶아낸 감칠맛 폭발 로스트 치킨
MEN1205,RES0059,직화소금구이,17900.0,"대파, 양파, 청양고추의 깊은 풍미를 담은 오븐구이"
MEN1206,RES0059,직화양념구이,18900.0,직화 조리와 매콤한 바비큐 소스로 불맛 가득한 로스트 치킨
MEN1207,RES0059,후끈이,18900.0,기름을 쏙 뺀 오븐로스트에 남녀노소 누구나 좋아할 매콤함의 환상 조합
MEN1208,RES0059,페퍼스넥,18900.0,1% 특수부위 닭목살을 매콤한 통후추와 함께 바삭하게 튀긴 메뉴
MEN1209,RES0059,반반반 치킨 세트,26500.0,호치킨의 시그니쳐 3가지 맛을 동시에 즐기세요~ / 한마리 반으로 3가지맛 선택
MEN1210,RES0059,치면세트,19900.0,치킨 단품 사이드 구성으로 양도 종류도 푸짐하게 즐기는 한마리 세트
MEN1211,RES0059,간장치킨,17500.0,바삭한 크리스피와 간장소스의 달콤 짭조름한 조합
MEN1212,RES0059,치카고세트,31800.0,진한 치즈가 가득한 시카고 피자와 바삭한 치킨을 한번에
MEN1213,RES0059,반반치킨,16900.0,크리스피치킨과 양념치킨 둘 다 먹고 싶은 날
MEN1214,RES0059,치즈찐,18500.0,단짠 체다치즈와 고소한 크림치즈에 파마산치즈로 풍미를 살린 프리미엄 치즈시즈닝 치킨
MEN1215,RES0059,치타치킨,18500.0,멕시칸 스타일의 타코시즈닝과 매콤 달콤한 스리라차마요소스를 곁들인 프리미엄 치킨
MEN1216,RES0059,호차오,19500.0,바삭한 치킨을 강한 불에 볶아 불맛을 더한 중화풍 깐풍치킨
MEN1217,RES0059,치슐랭,19500.0,오븐에 한번 더 구워 바삭함과 소이립 풍미를 살린 프리미엄 치킨
MEN1218,RES0059,맛나게맵닭,19500.0,화끈한 소스와 과육의 달콤함이 만난 매콤달콤한 치킨
MEN1219,RES0059,어니언치킨,19500.0,몸에 좋은 양파링과 호치킨 특제소스를 듬뿍 올린 상큼한 치킨
MEN1220,RES0060,비프 스테이크 포케,12900.0,
MEN1221,RES0061,청양누룽지닭전골,19900.0,
MEN1222,RES0061,혼미 시그니처세트,78900.0,(사시미플레이트+추천꼬치5종+나가사키짬뽕+모찌리도후)
MEN1223,RES0061,왕새우튀김,15900.0,
MEN1224,RES0061,닭날개튀김,9900.0,
MEN1225,RES0061,모찌리도후,6900.0,
MEN1226,RES0061,특제오뎅탕,14900.0,
MEN1227,RES0061,타코와사비,10900.0,
MEN1228,RES0061,명란구이,12900.0,
MEN1229,RES0061,가이바시라버터야끼,18900.0,
MEN1230,RES0061,순살양념닭구이,18900.0,
MEN1231,RES0061,소고기타다끼,22900.0,
MEN1232,RES0061,참치타다끼,22900.0,
MEN1233,RES0061,추천꼬치5종,16900.0,
MEN1234,RES0061,팥빙수,6900.0,
MEN1235,RES0061,아이스호두,4900.0,
MEN1236,RES0061,달디단토마토,5900.0,
MEN1237,RES0061,아이스크림튀김,8900.0,
MEN1238,RES0061,아이스쪽파크림치즈크래커,10900.0,
MEN1239,RES0061,고구마프라이즈,9900.0,
MEN1240,RES0061,닭껍질교자말이튀김,14900.0,
MEN1241,RES0061,민물새우튀김,7900.0,
MEN1242,RES0061,타코야키,9900.0,
MEN1243,RES0061,문어튀김,17900.0,
MEN1244,RES0061,숙성사시미플레이트,,
MEN1245,RES0061,쿠시카츠,9900.0,
MEN1246,RES0061,치즈듬뿍돈카츠,13900.0,
MEN1247,RES0061,닭다리살튀김,16900.0,
MEN1248,RES0061,명란계란탕,15900.0,
MEN1249,RES0061,브라운치즈와메론,12900.0,
MEN1250,RES0061,맑은조개탕,14900.0,
MEN1251,RES0061,우삼겹미소된장파스타,17900.0,
MEN1252,RES0061,매콤로제파스타,14900.0,
MEN1253,RES0061,오코노미야끼,14900.0,
MEN1254,RES0061,돼지고기숙주볶음,13900.0,
MEN1255,RES0061,오렌지시나몬,5900.0,
MEN1256,RES0061,에비마요,17900.0,
MEN1257,RES0061,해물야키소바,17900.0,
MEN1258,RES0061,열빙어구이,14900.0,
MEN1259,RES0061,메로구이,24900.0,
MEN1260,RES0061,나가사키짬뽕,19900.0,
MEN1261,RES0061,오사카짬뽕,19900.0,
MEN1262,RES0061,스끼야끼,24900.0,
MEN1263,RES0061,단새우니감태,38000.0,
MEN1264,RES0061,생연어사시미,28000.0,
MEN1265,RES0061,사시미고노와다,35000.0,
MEN1266,RES0061,청어알두부,14900.0,
MEN1267,RES0061,광어사시미,30000.0,
MEN1268,RES0061,청양알리올리오파스타,12900.0,
MEN1269,RES0061,명란크림파스타,14900.0,
MEN1270,RES0061,전복내장크림파스타,17900.0,
MEN1271,RES0061,치킨난반,16900.0,
MEN1272,RES0062,[무료] 오징어초무침,,"알림받기>쿠폰발급>네이버예약>쿠폰 보여주시면 15,000원 상당 오징어초무침 무료 제공!!"
MEN1273,RES0062,양은이네 세트,48000.0,푸짐한 세트메뉴 [얼큰동태탕+오징어보쌈+냉면] 4만8천원!⭕7만원❌
MEN1274,RES0062,점심특선 － 꼬막비빔밥,11000.0,탱글한 꼬막과 아삭한 채소를 푸짐하게 비벼 먹는 가성비 점심 한 상
MEN1275,RES0062,점심특선 － 소고기 고추장 비빔밥,10000.0,다양한 야채와 소고기가 듬뿍! 입맛 당기는 소고기 고추장 비빔밥
MEN1276,RES0062,점심특선－ 별미 육회비빔밥,10000.0,신선한 육회가 듬뿍 별미 육회비빔밥!
MEN1277,RES0062,점심특선－ 콩국수,9000.0,고소하다 못해 꼬숩한 시원한 콩국수!
MEN1278,RES0062,꼬막무침&소면,18000.0,매콤달콤 꼬막무침에 소면까지 곁들인 술안주·모임용 인기 메뉴
MEN1279,RES0062,오징어숙회,15000.0,부드럽고 쫄깃한 맛이 일품인 오징어숙회
MEN1280,RES0062,오징어파전,15000.0,통통한 오징어가 들어간 겉바속촉 파전
MEN1281,RES0062,통영생굴(1접시),10000.0,*시즌한정* 통영 생굴
MEN1282,RES0062,편육,10000.0,가볍게 곁들이기 좋은 쫄깃한 편육
MEN1283,RES0062,불냉면,8000.0,맵지만 멈출 수 없는 맛! 양은이네 불냉면
MEN1284,RES0062,얼큰동태탕(중),36000.0,"3인 기준, 공기밥 포함"
MEN1285,RES0062,물냉면,7000.0,살얼음 동동 시원새콤한 물냉면
MEN1286,RES0062,어리굴젓(동절기 메뉴),5000.0,원조 밥도둑 어리굴젓
MEN1287,RES0062,수제비 사리,1000.0,손으로 쭈~욱 찢어 먹는 쫄깃한 수제비
